DMSO_6_3_RIBO	DMSO_6_4_RIBO	DMSO_6_1_RNA	DMSO_6_2_RNA	DMSO_6_3_RNA	DMSO_6_4_RNA	DMSO_30_1_RIBO	DMSO_30_2_RIBO	DMSO_30_3_RIBO	DMSO_30_1_RNA	DMSO_30_2_RNA	DMSO_30_3_RNA	PP_30_1_RIBO	PP_30_2_RIBO	PP_30_3_RIBO	PP_30_1_RNA	PP_30_2_RNA	PP_30_3_RNA	PP_6_1_RIBO	PP_6_3_RIBO	PP_6_1_RNA	PP_6_2_RNA	PP_6_3_RNA
CRYBB2P1	15.0	13.0	168.0	201.0	210.0	239.0	95.0	73.0	92.0	197.0	260.0	216.0	40.0	63.0	37.0	216.0	147.0	165.0	40.0	31.0	201.0	163.0	153.0
MIR6817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRK3	3.0	4.0	218.0	205.0	197.0	282.0	5.0	30.0	13.0	390.0	561.0	500.0	5.0	19.0	34.0	331.0	301.0	300.0	7.0	2.0	182.0	249.0	228.0
MYO18B	16.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	1.0	3.0	0.0	1.0	1.0	3.0	0.0	0.0	43.0	28.0	1.0	0.0	0.0
SEZ6L	10.0	10.0	26.0	34.0	32.0	42.0	84.0	28.0	49.0	30.0	70.0	65.0	35.0	97.0	15.0	59.0	31.0	40.0	29.0	23.0	15.0	50.0	39.0
ASPHD2	21.0	28.0	374.0	369.0	342.0	446.0	74.0	44.0	62.0	161.0	230.0	183.0	62.0	60.0	22.0	179.0	178.0	187.0	14.0	7.0	90.0	159.0	149.0
HPS4	253.0	342.0	2166.0	2083.0	2096.0	2504.0	5050.0	2712.0	2983.0	7334.0	10965.0	9305.0	1741.0	2461.0	1388.0	7804.0	6616.0	8692.0	373.0	337.0	2071.0	2194.0	2001.0
SRRD	122.0	131.0	1902.0	1950.0	1894.0	2373.0	684.0	369.0	415.0	1280.0	2106.0	1742.0	189.0	462.0	312.0	1429.0	1141.0	1314.0	87.0	52.0	707.0	1003.0	948.0
TFIP11	341.0	303.0	495.0	496.0	490.0	595.0	2305.0	1113.0	1476.0	759.0	1150.0	958.0	706.0	1181.0	633.0	780.0	662.0	823.0	467.0	406.0	752.0	657.0	618.0
TFIP11-DT	8.0	5.0	78.0	98.0	131.0	128.0	5.0	0.0	23.0	61.0	92.0	97.0	0.0	17.0	0.0	61.0	83.0	101.0	11.0	13.0	85.0	103.0	103.0
TPST2	71.0	87.0	635.0	687.0	592.0	777.0	166.0	176.0	186.0	1066.0	1544.0	1233.0	172.0	228.0	130.0	1015.0	1028.0	1100.0	58.0	59.0	260.0	365.0	297.0
MIR548J	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRYBB1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0
CRYBA4	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIAT	4.0	9.0	2403.0	2307.0	2280.0	2822.0	19.0	40.0	40.0	4160.0	5855.0	5652.0	67.0	60.0	0.0	4474.0	3957.0	4947.0	11.0	9.0	1100.0	1868.0	1682.0
MIATNB	3.0	6.0	25.0	34.0	29.0	31.0	67.0	19.0	38.0	28.0	59.0	34.0	10.0	3.0	1.0	33.0	33.0	43.0	7.0	4.0	30.0	42.0	30.0
LOC110091768	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0
LINC01422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC105372977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02554	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
MN1	9.0	33.0	54.0	69.0	61.0	61.0	66.0	59.0	43.0	81.0	108.0	96.0	12.0	57.0	46.0	114.0	69.0	83.0	84.0	34.0	84.0	84.0	75.0
PITPNB	523.0	510.0	2262.0	2250.0	2317.0	2612.0	3870.0	2059.0	2678.0	2738.0	4032.0	3548.0	879.0	1779.0	569.0	2713.0	2355.0	2962.0	640.0	481.0	468.0	2214.0	1890.0
TTC28-AS1	15.0	19.0	270.0	234.0	276.0	337.0	155.0	34.0	55.0	279.0	374.0	343.0	43.0	56.0	0.0	273.0	277.0	315.0	10.0	11.0	141.0	248.0	179.0
MIR3199-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3199-2	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTC28	237.0	332.0	1325.0	1352.0	1269.0	1657.0	2082.0	947.0	1363.0	1254.0	2173.0	1900.0	770.0	699.0	226.0	1404.0	1059.0	1555.0	352.0	235.0	1137.0	1609.0	1542.0
MIR5739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHEK2	115.0	134.0	491.0	563.0	499.0	656.0	1020.0	398.0	526.0	465.0	614.0	587.0	279.0	374.0	218.0	399.0	440.0	505.0	86.0	68.0	309.0	424.0	359.0
HSCB	45.0	47.0	145.0	179.0	164.0	210.0	274.0	164.0	150.0	245.0	351.0	309.0	44.0	85.0	35.0	224.0	263.0	213.0	55.0	32.0	127.0	222.0	204.0
CCDC117	127.0	151.0	1522.0	1496.0	1520.0	1786.0	424.0	74.0	204.0	708.0	1099.0	918.0	124.0	188.0	119.0	743.0	661.0	793.0	112.0	95.0	643.0	996.0	912.0
XBP1	293.0	380.0	1902.0	1949.0	1875.0	2297.0	1108.0	648.0	911.0	2142.0	2747.0	2331.0	343.0	638.0	356.0	1966.0	1495.0	2173.0	140.0	91.0	755.0	999.0	886.0
ZNRF3	49.0	60.0	655.0	645.0	646.0	733.0	277.0	52.0	226.0	551.0	766.0	616.0	73.0	118.0	41.0	518.0	424.0	636.0	69.0	39.0	373.0	520.0	542.0
ZNRF3-AS1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C22orf31	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KREMEN1	31.0	56.0	736.0	679.0	643.0	865.0	149.0	70.0	130.0	636.0	848.0	753.0	37.0	10.0	9.0	617.0	476.0	559.0	78.0	39.0	678.0	1052.0	959.0
EMID1	4.0	1.0	3.0	4.0	3.0	4.0	5.0	0.0	0.0	28.0	30.0	24.0	0.0	17.0	0.0	20.0	14.0	19.0	1.0	4.0	5.0	3.0	2.0
RHBDD3	28.0	40.0	204.0	222.0	202.0	237.0	29.0	37.0	100.0	372.0	548.0	383.0	66.0	30.0	53.0	399.0	350.0	429.0	65.0	43.0	146.0	214.0	204.0
EWSR1	1886.0	1622.0	2737.0	2605.0	2768.0	3269.0	7466.0	3505.0	6116.0	6551.0	9402.0	7691.0	3114.0	4206.0	2611.0	6602.0	5746.0	7383.0	2997.0	2355.0	4538.0	3067.0	2819.0
GAS2L1	6.0	19.0	83.0	67.0	90.0	111.0	100.0	2.0	20.0	158.0	245.0	204.0	11.0	18.0	0.0	175.0	136.0	235.0	24.0	16.0	83.0	71.0	81.0
RASL10A	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
AP1B1	599.0	818.0	1628.0	1601.0	1675.0	1878.0	3727.0	2472.0	3169.0	2509.0	3649.0	2989.0	1553.0	2193.0	1713.0	2621.0	2372.0	2997.0	683.0	536.0	1646.0	1694.0	1562.0
SNORD125	4.0	3.0	8.0	2.0	8.0	7.0	0.0	0.0	0.0	9.0	4.0	1.0	0.0	0.0	0.0	6.0	4.0	2.0	0.0	1.0	1.0	5.0	8.0
RFPL1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFPL1S	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
NEFH	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	1.0	0.0	1.0
THOC5	399.0	524.0	1297.0	1354.0	1310.0	1538.0	2479.0	1086.0	1464.0	807.0	1303.0	1008.0	613.0	920.0	530.0	880.0	800.0	980.0	410.0	321.0	1918.0	1939.0	1659.0
NIPSNAP1	557.0	598.0	2170.0	2218.0	2246.0	2625.0	5054.0	2797.0	3758.0	4461.0	6262.0	5119.0	1509.0	1884.0	1382.0	4283.0	3996.0	5024.0	673.0	471.0	2252.0	2267.0	1978.0
NF2	167.0	196.0	2780.0	2762.0	2745.0	3451.0	604.0	479.0	649.0	768.0	1404.0	1089.0	346.0	388.0	108.0	861.0	844.0	936.0	156.0	130.0	1917.0	1745.0	1626.0
CABP7	0.0	1.0	4.0	4.0	1.0	5.0	0.0	1.0	0.0	1.0	10.0	11.0	0.0	11.0	0.0	0.0	0.0	6.0	1.0	3.0	0.0	1.0	2.0
ZMAT5	150.0	187.0	229.0	224.0	231.0	275.0	699.0	403.0	444.0	183.0	273.0	189.0	304.0	317.0	235.0	123.0	173.0	207.0	253.0	157.0	201.0	247.0	254.0
UQCR10	713.0	783.0	1216.0	1185.0	1257.0	1432.0	2609.0	1626.0	2163.0	1021.0	1462.0	1188.0	1071.0	1546.0	987.0	1002.0	1044.0	1208.0	503.0	396.0	1265.0	933.0	843.0
ASCC2	196.0	279.0	659.0	686.0	629.0	759.0	891.0	373.0	560.0	968.0	1352.0	1122.0	350.0	469.0	378.0	986.0	842.0	1156.0	221.0	190.0	656.0	796.0	723.0
MTMR3	118.0	174.0	932.0	985.0	1000.0	1189.0	1158.0	420.0	808.0	980.0	1413.0	1256.0	275.0	351.0	26.0	938.0	779.0	1139.0	207.0	164.0	1125.0	1606.0	1497.0
MIR6818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
HORMAD2-AS1	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0
HORMAD2	1.0	0.0	1.0	2.0	3.0	3.0	2.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0
LIF-AS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIF	0.0	0.0	40.0	25.0	27.0	35.0	1.0	0.0	18.0	62.0	89.0	45.0	2.0	0.0	0.0	27.0	60.0	37.0	2.0	0.0	6.0	13.0	4.0
LIF-AS2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OSM	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0
CASTOR1	5.0	3.0	25.0	18.0	14.0	19.0	131.0	65.0	46.0	82.0	105.0	74.0	9.0	34.0	57.0	93.0	42.0	74.0	7.0	7.0	17.0	30.0	23.0
TBC1D10A	33.0	38.0	56.0	56.0	43.0	56.0	215.0	75.0	118.0	167.0	230.0	123.0	33.0	80.0	18.0	143.0	153.0	233.0	66.0	53.0	65.0	70.0	55.0
SF3A1	799.0	1037.0	1599.0	1585.0	1528.0	1900.0	4270.0	2312.0	3154.0	2214.0	3350.0	2688.0	2077.0	2116.0	1032.0	2271.0	1923.0	2604.0	1039.0	813.0	1734.0	2323.0	2065.0
CCDC157	2.0	1.0	13.0	18.0	20.0	16.0	0.0	0.0	0.0	13.0	34.0	35.0	0.0	8.0	0.0	20.0	11.0	50.0	13.0	9.0	34.0	34.0	31.0
KIAA1656	0.0	1.0	8.0	4.0	17.0	4.0	0.0	1.0	0.0	8.0	9.0	4.0	0.0	0.0	0.0	10.0	8.0	15.0	1.0	1.0	13.0	13.0	18.0
RNF215	12.0	12.0	80.0	84.0	88.0	99.0	79.0	53.0	53.0	167.0	260.0	185.0	31.0	19.0	0.0	193.0	119.0	185.0	20.0	25.0	56.0	150.0	133.0
SEC14L2	193.0	249.0	651.0	641.0	688.0	781.0	808.0	515.0	638.0	899.0	1246.0	1056.0	241.0	323.0	381.0	913.0	746.0	1143.0	208.0	154.0	758.0	1119.0	1003.0
MTFP1	64.0	81.0	382.0	390.0	409.0	482.0	142.0	99.0	113.0	470.0	520.0	370.0	128.0	156.0	223.0	323.0	400.0	386.0	42.0	31.0	95.0	181.0	167.0
LOC105372990	0.0	0.0	1.0	3.0	1.0	5.0	0.0	0.0	0.0	3.0	10.0	2.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0
SEC14L3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC4P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
SEC14L4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
SEC14L6	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	10.0	6.0	5.0	0.0	0.0	0.0	5.0	2.0	12.0	0.0	0.0	2.0	0.0	0.0
GAL3ST1	3.0	7.0	45.0	48.0	43.0	61.0	159.0	41.0	26.0	181.0	207.0	184.0	14.0	12.0	32.0	222.0	134.0	167.0	7.0	3.0	13.0	23.0	22.0
PES1	767.0	802.0	1415.0	1304.0	1315.0	1689.0	3063.0	1671.0	2052.0	2398.0	2983.0	2380.0	1011.0	1271.0	742.0	2076.0	1885.0	2544.0	814.0	614.0	2029.0	1557.0	1312.0
TCN2	1.0	2.0	3.0	5.0	10.0	3.0	0.0	0.0	0.0	17.0	42.0	16.0	0.0	2.0	0.0	14.0	19.0	7.0	3.0	6.0	19.0	27.0	20.0
SLC35E4	21.0	6.0	44.0	36.0	37.0	62.0	99.0	23.0	10.0	42.0	62.0	45.0	0.0	10.0	43.0	48.0	39.0	61.0	7.0	5.0	26.0	33.0	45.0
DUSP18	3.0	3.0	42.0	31.0	40.0	28.0	0.0	53.0	0.0	8.0	11.0	17.0	0.0	18.0	19.0	16.0	4.0	7.0	6.0	12.0	31.0	54.0	47.0
OSBP2	5.0	2.0	14.0	16.0	12.0	28.0	6.0	14.0	5.0	18.0	23.0	17.0	0.0	6.0	0.0	25.0	18.0	10.0	5.0	6.0	8.0	7.0	9.0
MIR3200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC107985544	0.0	0.0	7.0	7.0	11.0	13.0	0.0	0.0	0.0	2.0	7.0	5.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	6.0	7.0	6.0
MORC2-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MORC2	287.0	313.0	790.0	806.0	861.0	939.0	1714.0	986.0	1077.0	1053.0	1621.0	1402.0	506.0	448.0	554.0	1004.0	975.0	1098.0	317.0	252.0	479.0	842.0	800.0
TUG1	121.0	140.0	3436.0	3624.0	3498.0	4368.0	417.0	153.0	239.0	3186.0	4646.0	4304.0	172.0	137.0	77.0	2905.0	2311.0	3664.0	294.0	238.0	2994.0	4695.0	4324.0
SMTN	122.0	126.0	227.0	225.0	245.0	254.0	857.0	676.0	867.0	1287.0	1826.0	1378.0	627.0	673.0	425.0	1219.0	1103.0	1355.0	171.0	191.0	326.0	267.0	241.0
SELENOM	3.0	1.0	1.0	2.0	3.0	1.0	0.0	21.0	1.0	5.0	9.0	5.0	0.0	1.0	13.0	5.0	22.0	8.0	3.0	2.0	2.0	5.0	0.0
INPP5J	4.0	5.0	19.0	15.0	15.0	20.0	21.0	40.0	42.0	88.0	138.0	103.0	0.0	4.0	0.0	111.0	72.0	113.0	5.0	2.0	19.0	19.0	17.0
PLA2G3	124.0	138.0	460.0	481.0	488.0	582.0	644.0	456.0	463.0	848.0	1112.0	921.0	343.0	313.0	174.0	768.0	702.0	1055.0	36.0	27.0	191.0	274.0	241.0
MIR3928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF185	102.0	71.0	560.0	576.0	584.0	704.0	302.0	187.0	261.0	772.0	930.0	841.0	79.0	160.0	51.0	620.0	582.0	687.0	152.0	140.0	757.0	714.0	678.0
LIMK2	28.0	23.0	152.0	136.0	124.0	164.0	155.0	68.0	93.0	253.0	369.0	304.0	68.0	43.0	109.0	229.0	236.0	286.0	46.0	49.0	131.0	204.0	155.0
PIK3IP1	34.0	34.0	190.0	187.0	176.0	207.0	381.0	180.0	316.0	410.0	540.0	397.0	129.0	162.0	94.0	415.0	307.0	476.0	265.0	227.0	530.0	747.0	635.0
PATZ1	419.0	481.0	1760.0	1839.0	1929.0	2253.0	1795.0	1027.0	1333.0	2498.0	3852.0	3091.0	1015.0	954.0	707.0	2671.0	2217.0	2878.0	751.0	592.0	1474.0	1974.0	1812.0
PIK3IP1-DT	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	6.0	2.0	19.0	0.0	0.0	0.0	1.0	11.0	2.0	0.0	0.0	5.0	6.0	1.0
LINC01521	10.0	6.0	303.0	302.0	276.0	367.0	0.0	0.0	19.0	196.0	356.0	314.0	0.0	13.0	0.0	174.0	214.0	252.0	13.0	24.0	372.0	431.0	397.0
DRG1	338.0	377.0	1009.0	983.0	960.0	1187.0	1947.0	989.0	1312.0	1062.0	1423.0	1100.0	432.0	474.0	223.0	963.0	928.0	1136.0	333.0	233.0	976.0	1273.0	1065.0
EIF4ENIF1	202.0	249.0	607.0	607.0	580.0	692.0	1420.0	563.0	956.0	994.0	1470.0	1205.0	453.0	602.0	185.0	1106.0	970.0	1135.0	210.0	144.0	561.0	538.0	535.0
SFI1	30.0	50.0	217.0	254.0	234.0	320.0	133.0	122.0	99.0	451.0	663.0	603.0	95.0	107.0	35.0	500.0	351.0	525.0	80.0	66.0	234.0	381.0	347.0
PISD	109.0	133.0	383.0	365.0	370.0	454.0	638.0	345.0	411.0	649.0	919.0	700.0	169.0	263.0	136.0	558.0	591.0	735.0	153.0	130.0	291.0	389.0	367.0
MIR7109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRR14L	299.0	463.0	2268.0	2443.0	2499.0	2991.0	3452.0	1397.0	2288.0	1313.0	2305.0	2016.0	1393.0	1595.0	799.0	1370.0	1181.0	1362.0	408.0	198.0	1520.0	2776.0	2546.0
DEPDC5	67.0	80.0	339.0	327.0	312.0	391.0	463.0	254.0	428.0	419.0	587.0	516.0	128.0	163.0	136.0	336.0	289.0	506.0	87.0	54.0	308.0	365.0	309.0
YWHAH-AS1	2.0	1.0	2.0	5.0	4.0	6.0	0.0	0.0	0.0	3.0	11.0	9.0	0.0	0.0	0.0	2.0	5.0	10.0	0.0	2.0	6.0	8.0	6.0
YWHAH	644.0	758.0	3846.0	3799.0	3973.0	4727.0	3718.0	2095.0	2952.0	3602.0	4823.0	4004.0	1438.0	2401.0	1158.0	3250.0	3013.0	4020.0	700.0	552.0	1628.0	2203.0	2014.0
LINC02558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC5A1	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
AP1B1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C22orf42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFPL2	0.0	0.0	4.0	4.0	1.0	2.0	0.0	0.0	0.0	4.0	5.0	6.0	0.0	0.0	0.0	4.0	5.0	5.0	0.0	0.0	1.0	5.0	1.0
SLC5A4-AS1	6.0	5.0	257.0	237.0	260.0	302.0	98.0	87.0	33.0	233.0	341.0	305.0	19.0	34.0	26.0	265.0	210.0	280.0	28.0	24.0	204.0	227.0	191.0
SLC5A4	2.0	3.0	6.0	6.0	6.0	3.0	200.0	38.0	157.0	54.0	98.0	108.0	87.0	48.0	43.0	78.0	99.0	105.0	0.0	3.0	0.0	3.0	2.0
RFPL3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFPL3S	0.0	0.0	6.0	3.0	3.0	7.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	1.0	0.0	8.0	17.0	7.0	0.0	1.0	2.0	6.0	1.0
LOC339666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	18.0	16.0	0.0	0.0	0.0	10.0	12.0	11.0	0.0	1.0	0.0	0.0	0.0
RTCB	695.0	881.0	1404.0	1428.0	1393.0	1669.0	4927.0	2422.0	3190.0	1542.0	2458.0	2057.0	1071.0	1452.0	687.0	1649.0	1435.0	1768.0	470.0	406.0	1473.0	1785.0	1664.0
BPIFC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
FBXO7	672.0	1023.0	3717.0	3828.0	3768.0	4499.0	3763.0	1857.0	2996.0	2982.0	4291.0	3544.0	1221.0	1909.0	1254.0	3022.0	2755.0	3158.0	908.0	755.0	4452.0	4484.0	3992.0
SYN3	5.0	2.0	12.0	11.0	17.0	14.0	1.0	11.0	48.0	21.0	54.0	41.0	1.0	13.0	0.0	38.0	24.0	45.0	0.0	4.0	4.0	10.0	9.0
TIMP3	15.0	0.0	69.0	71.0	70.0	86.0	85.0	42.0	100.0	95.0	116.0	106.0	56.0	25.0	8.0	111.0	105.0	139.0	27.0	8.0	63.0	66.0	80.0
LINC01640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LARGE1	38.0	60.0	417.0	449.0	405.0	530.0	7.0	21.0	6.0	222.0	274.0	208.0	22.0	40.0	47.0	193.0	159.0	233.0	17.0	33.0	312.0	330.0	313.0
MIR4764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNORA50B	0.0	1.0	8.0	2.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
LARGE-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISX	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
LINC01399	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0
HMGXB4	129.0	158.0	1002.0	1011.0	986.0	1248.0	717.0	616.0	622.0	1404.0	1845.0	1638.0	375.0	533.0	275.0	1351.0	1174.0	1549.0	196.0	141.0	696.0	1058.0	944.0
TOM1	89.0	146.0	180.0	157.0	154.0	165.0	183.0	271.0	366.0	349.0	468.0	342.0	207.0	309.0	38.0	311.0	285.0	413.0	331.0	234.0	454.0	484.0	412.0
MIR3909	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
MIR6069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMOX1	22.0	28.0	24.0	24.0	26.0	22.0	43.0	76.0	13.0	45.0	57.0	43.0	56.0	33.0	1.0	29.0	12.0	41.0	31.0	27.0	38.0	28.0	29.0
MCM5	1516.0	1849.0	1870.0	2003.0	2044.0	2460.0	4722.0	3257.0	4427.0	2426.0	3458.0	2841.0	1748.0	2548.0	1734.0	2537.0	2201.0	2890.0	958.0	729.0	2351.0	2526.0	2295.0
