DMSO_6_3_RIBO	DMSO_6_4_RIBO	DMSO_6_1_RNA	DMSO_6_2_RNA	DMSO_6_3_RNA	DMSO_6_4_RNA	DMSO_30_1_RIBO	DMSO_30_2_RIBO	DMSO_30_3_RIBO	DMSO_30_1_RNA	DMSO_30_2_RNA	DMSO_30_3_RNA	PP_30_1_RIBO	PP_30_2_RIBO	PP_30_3_RIBO	PP_30_1_RNA	PP_30_2_RNA	PP_30_3_RNA	PP_6_1_RIBO	PP_6_3_RIBO	PP_6_1_RNA	PP_6_2_RNA	PP_6_3_RNA
USP16	125	178	1163	1145	1146	1383	857	436	643	1168	1682	1538	344	279	164	1142	1018	1330	115	82	1487	1464	1303
CCT8	833	1310	4295	4258	4365	5134	7467	2960	6110	5089	6964	6176	1857	2784	1541	4362	4100	5372	315	233	3678	4682	4444
MAP3K7CL	4	3	15	16	28	26	75	0	16	33	43	37	0	15	0	25	26	29	5	6	15	18	32
LINC00189	0	0	1	1	0	2	0	0	7	3	1	1	0	8	0	0	0	0	0	0	0	0	2
BACH1	117	149	2343	2393	2279	2769	1173	369	763	1659	2366	1999	218	476	235	1428	1501	1856	136	131	1823	2341	2174
BACH1-IT2	0	0	1	1	1	3	0	0	0	0	3	0	0	3	0	0	0	0	1	0	3	1	2
BACH1-IT3	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIK1	1	2	3	7	4	5	0	28	1	21	31	30	4	9	0	17	16	17	1	5	6	4	3
GRIK1-AS2	0	0	7	4	2	4	0	0	0	7	4	4	7	0	0	0	0	10	0	0	3	0	1
GRIK1-AS1	0	0	1	1	3	0	0	0	0	7	10	3	13	0	0	6	0	4	0	0	0	2	1
CLDN17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LINC00307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP24-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
KRTAP25-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP26-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KRTAP27-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP23-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP13-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KRTAP15-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
KRTAP19-5	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP22-2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KRTAP6-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
KRTAP22-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP20-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP21-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP21-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP21-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KRTAP8-1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
KRTAP11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP19-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TIAM1	92	140	1233	1221	1172	1522	300	141	269	797	1301	926	187	170	29	899	647	909	133	97	685	1088	966
LOC150051	5	6	16	14	15	13	10	29	12	15	21	18	34	6	3	9	14	29	8	12	17	16	13
SOD1	1220	1370	2277	2176	2244	2513	4291	3250	3579	2527	3255	2649	1446	2444	978	2087	2194	2597	1390	942	1048	2067	1727
SCAF4	444	521	852	900	827	1061	2707	1358	2414	1554	2399	2050	1627	1930	892	1608	1456	1710	508	381	500	711	683
HUNK	65	99	582	587	504	691	867	317	435	1080	1705	1367	221	283	316	961	896	1051	91	61	402	473	427
LINC00159	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	4	0	0	0	0	0	0
MIS18A	167	135	542	444	487	559	687	389	471	477	657	630	300	290	271	473	553	620	153	102	272	526	466
MIS18A-AS1	0	0	10	9	20	11	0	9	0	3	9	10	0	0	39	7	1	2	2	1	12	12	16
MRAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
URB1	365	394	984	972	994	1162	2703	1522	2728	1467	2318	1926	992	904	1082	1470	1302	1916	447	350	1161	1753	1597
URB1-AS1	12	15	61	83	52	88	88	65	34	89	121	77	6	43	6	73	80	96	21	22	46	69	58
EVA1C	1	0	8	5	3	12	58	0	13	25	45	44	0	0	0	31	28	21	2	4	2	1	1
CFAP298-TCP10L	0	1	2	1	0	4	0	0	0	0	3	2	0	0	0	0	0	0	5	0	3	1	2
TCP10L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFAP298	36	53	181	209	202	219	309	200	227	206	319	252	49	136	116	187	181	210	38	23	113	164	130
SYNJ1	76	159	586	609	559	701	903	376	795	704	1054	911	297	336	171	659	608	735	131	91	424	937	917
PAXBP1-AS1	1	0	34	29	34	44	10	6	9	62	82	57	0	0	0	41	47	51	5	7	60	54	54
PAXBP1	123	171	1571	1533	1517	1807	657	352	605	1604	2346	2197	154	370	173	1750	1375	1858	83	32	1009	1469	1352
C21orf62-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C21orf62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01690	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OLIG2	2526	3088	6516	6399	6542	7731	7028	4626	6420	8531	12154	9713	4573	6054	3832	8146	7600	9016	4742	3848	5101	8542	7875
LINC00945	1	5	7	10	7	17	33	8	0	5	12	9	0	18	0	6	2	13	9	1	19	16	14
OLIG1	1253	1839	5745	5847	5876	6913	2901	2497	3847	10543	14999	11466	2437	3387	2778	10350	9451	11424	3052	2612	3502	8455	7910
LOC101928107	1	3	7	4	10	18	0	0	0	11	16	10	12	3	2	7	12	6	7	0	18	6	19
LINC01548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNAR2	51	56	566	601	575	720	189	174	426	632	891	722	129	217	125	558	470	699	32	26	165	363	303
IL10RB-DT	0	0	0	0	0	0	0	0	0	24	45	19	0	0	0	20	29	18	1	1	0	0	0
IL10RB	31	26	209	204	178	236	82	87	115	235	298	280	38	73	11	181	210	238	41	20	173	262	265
IFNAR1	119	177	2012	2066	2075	2528	1256	247	1054	1971	2764	2273	320	613	317	1696	1527	1802	178	130	1092	2065	1937
IFNGR2	21	24	56	61	63	56	1	18	1	114	161	115	26	19	55	192	170	169	74	61	28	74	59
TMEM50B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJC28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GART	836	996	1692	1680	1678	1979	6992	3294	5164	2090	2813	2644	1645	2550	1200	2053	1837	2375	648	491	1590	1871	1596
SON	1378	1870	5585	5564	5725	6809	10913	4772	8133	7319	12194	10929	3914	4325	2693	7619	6349	8269	1167	765	2553	6840	6264
MIR6501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DONSON	42	55	449	488	450	567	314	118	235	538	852	734	113	113	158	547	467	606	16	17	162	249	234
CRYZL1	48	78	150	170	160	174	339	116	204	263	324	362	65	134	141	234	239	244	73	39	108	214	202
ITSN1	157	199	1188	1198	1144	1496	629	395	822	1237	1952	1794	428	637	135	1208	1081	1482	213	119	957	807	728
ATP5PO	1091	1046	2284	2252	2228	2713	9522	3943	5686	2487	3638	2727	1826	3024	1398	2366	2507	2749	559	421	1139	1708	1570
LINC00649	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
LOC101928126	0	0	2	1	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0
MRPS6	134	180	562	572	540	697	982	462	737	697	967	863	365	481	347	614	730	675	61	62	118	250	230
SLC5A3	334	391	3077	3201	3085	3897	5012	2288	3313	3303	5785	5232	1583	1875	1051	3434	2631	3963	235	188	1089	2566	2471
LINC00310	1	3	12	11	12	14	10	0	27	23	47	37	0	32	2	18	35	44	1	0	12	9	12
KCNE2	0	0	0	1	5	0	0	1	0	6	7	6	0	0	0	0	1	11	0	3	0	2	0
SMIM11A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM243A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM34A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNE1	0	3	3	1	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	1	1	2	3
RCAN1	135	246	1725	1647	1722	1990	533	216	316	1106	1533	1311	172	305	155	1056	930	1173	216	137	744	1684	1583
CLIC6	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0
LINC00160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01426	4	0	0	1	0	1	0	0	0	2	3	1	0	0	0	2	7	0	0	0	4	1	1
RUNX1	41	48	470	538	476	641	475	170	257	489	823	708	154	175	66	399	361	378	48	44	149	329	321
RUNX1-IT1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100506403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R2P2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
LOC101928269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SETD4	39	54	183	189	166	219	419	146	130	323	458	406	101	110	254	309	314	324	64	28	171	302	256
LOC100133286	0	0	5	6	13	12	0	23	0	8	14	8	0	0	0	2	6	12	0	0	7	5	16
CBR1	199	181	532	555	587	606	1229	901	910	605	810	663	445	578	387	475	527	597	219	170	256	358	339
LOC105369306	0	0	0	0	0	0	0	0	0	3	4	2	0	0	0	0	1	0	0	0	0	0	0
CBR3-AS1	4	3	48	34	40	52	0	9	20	42	57	74	0	10	40	43	29	64	9	1	39	56	45
CBR3	135	122	301	309	279	339	570	430	542	441	599	481	218	373	204	421	386	472	169	136	210	340	302
DOP1B	116	182	579	625	565	763	807	451	929	593	997	782	374	632	284	663	550	658	210	174	890	1238	1180
MORC3	137	197	1216	1280	1314	1488	2300	982	1451	1198	1813	1563	636	1031	687	1107	1049	1302	164	99	1581	1386	1375
CHAF1B	77	88	314	335	280	382	282	119	206	207	305	261	82	236	53	183	195	255	42	23	141	173	157
CLDN14	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
SIM2	35	36	298	310	302	351	245	102	105	397	573	492	67	68	74	329	355	405	76	80	390	420	398
HLCS	70	83	641	687	702	748	720	295	342	619	1003	849	157	195	70	597	582	784	91	85	683	668	696
RIPPLY3	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0
PIGP	44	51	110	141	132	178	272	86	265	137	178	150	89	98	25	164	120	132	26	26	138	140	127
TTC3	85	169	10411	10421	10614	12291	558	298	630	8233	12780	11098	212	269	198	7759	6743	8948	116	123	7607	8525	7909
TTC3-AS1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0
DSCR9	2	2	2	2	1	4	0	16	0	4	3	9	0	0	0	8	6	4	4	1	3	4	1
VPS26C	187	192	1390	1334	1348	1694	1261	699	1066	1713	2363	1917	568	716	514	1603	1219	1807	167	135	1036	1238	1043
DYRK1A	236	307	2261	2181	2147	2637	1945	529	1030	1046	1541	1385	343	711	289	1067	958	1196	484	348	2073	2310	2061
KCNJ6	2	1	2	3	2	0	1	1	1	4	6	5	0	0	0	0	0	7	5	1	0	1	3
DSCR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSCR8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSCR10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ15	0	1	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	2	0	0	0	1
LINC01423	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ERG	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	4	4	1	0	0
LINC00114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETS2	45	59	210	205	194	228	75	47	149	165	219	196	101	44	156	131	150	161	44	32	118	167	153
LOC101928398	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC400867	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PSMG1	203	220	514	557	517	603	907	444	557	416	585	550	203	427	97	438	563	498	131	83	358	384	386
BRWD1	71	129	1702	1849	1903	2117	563	267	478	1687	2713	2478	163	231	10	1468	1286	1837	81	63	1815	2765	2631
BRWD1-AS2	1	1	11	11	5	14	0	0	0	6	9	3	0	0	0	0	13	8	0	2	9	14	13
BRWD1-AS1	0	0	2	2	7	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	8	7	4
HMGN1	108	104	1269	1253	1275	1520	245	261	214	1496	1977	1801	184	177	293	1491	1432	1629	225	155	846	1002	864
GET1-SH3BGR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GET1	12	26	337	378	333	420	69	47	80	331	466	432	5	3	8	220	234	299	16	7	261	344	311
LCA5L	1	0	3	4	8	4	2	2	0	2	10	7	1	0	0	2	6	0	0	0	12	8	8
SH3BGR	0	3	3	6	3	4	44	3	0	4	7	1	0	0	0	5	11	2	4	0	2	2	2
MIR6508	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GALT5-AS1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
B3GALT5	1	5	11	14	24	15	1	0	12	19	42	29	0	3	0	18	17	24	0	2	2	11	11
IGSF5	1	3	5	7	3	3	1	2	20	5	2	2	1	0	0	0	0	3	1	1	9	4	5
PCP4	1	2	2	4	1	4	0	3	9	9	9	5	5	6	1	11	4	3	0	1	2	0	1
DSCAM	12	22	33	47	29	36	3	42	37	61	68	50	10	43	15	31	40	39	10	5	33	39	36
MIR4760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DSCAM-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DSCAM-IT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00323	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MIR3197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACE2	6	18	100	104	158	139	199	24	164	239	356	308	40	45	42	198	203	248	9	6	69	85	64
PLAC4	1	1	0	0	0	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
FAM3B	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
MX2	25	14	4	2	3	3	26	32	35	16	13	14	0	20	0	4	18	9	28	23	0	0	0
MX1	2	2	42	32	38	53	180	84	84	96	76	76	16	40	37	52	71	53	0	2	20	11	10
TMPRSS2	1	0	0	0	0	0	3	2	1	0	0	0	2	0	1	1	0	0	2	7	0	0	0
PCSEAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIPK4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MIR6814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRDM15	72	82	285	313	298	376	516	318	399	482	817	651	140	201	48	514	466	705	84	78	265	318	300
C2CD2	24	27	323	302	296	351	47	13	54	147	238	189	20	9	12	127	130	152	6	14	157	231	236
SNORA91	0	0	1	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	4
ZBTB21	78	162	874	806	816	1015	808	253	353	803	1331	1068	246	291	223	796	582	725	112	96	594	713	721
ZNF295-AS1	0	0	1	0	0	1	0	1	0	3	6	3	0	0	0	4	1	2	0	1	0	0	0
UMODL1	0	0	0	0	0	0	1	0	0	2	1	2	1	0	0	0	4	1	0	1	0	0	0
UMODL1-AS1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG1	5	1	10	12	11	19	84	197	155	89	182	159	151	86	78	94	48	108	15	8	10	15	16
TFF3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
TFF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	2	0	0	0
UBASH3A	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RSPH1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
LOC101930094	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	5	1	1	2	0	0
SLC37A1	3	0	0	0	1	2	1	0	0	10	3	5	1	0	0	0	0	3	0	6	0	1	2
LOC101928212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDE9A	61	65	335	353	329	411	348	153	396	808	1084	847	160	297	61	767	692	814	28	39	240	239	188
LINC01668	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
WDR4	145	105	317	305	335	370	332	208	380	394	579	510	141	305	211	449	318	517	193	115	95	256	236
NDUFV3	214	205	522	521	521	651	1243	645	693	625	830	681	352	340	203	569	642	582	198	161	775	561	499
ERVH48-1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
MIR5692B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKNOX1	77	79	510	520	503	642	287	135	205	317	591	475	104	129	25	369	336	337	109	48	390	568	555
CBS	7	8	63	59	47	68	0	0	7	128	184	150	45	5	0	117	124	106	3	2	50	62	46
U2AF1	33	39	0	0	2	0	0	0	0	16	8	11	1	0	0	5	1	5	26	22	0	1	0
FRGCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00322	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LINC01679	3	3	42	32	44	48	52	11	25	131	160	121	11	37	5	103	102	143	5	7	26	26	32
SIK1	0	0	1	3	1	2	0	0	0	0	5	2	0	0	0	0	0	6	0	0	0	1	1
LINC00319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSF2BP	3	7	10	13	11	13	31	26	17	19	23	21	0	5	0	13	17	12	7	8	23	19	14
LINC00313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2BS1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR6070	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RRP1B	439	508	3060	3024	2935	3580	1669	1215	1380	2331	3682	3243	552	1132	693	2330	1936	2749	313	258	1763	2100	1991
PDXK	136	167	1546	1541	1480	1836	701	359	600	1225	1985	1561	358	376	258	1114	1142	1468	120	90	710	1000	928
CSTB	307	391	365	408	419	511	922	382	808	693	1040	801	297	590	139	610	692	764	223	149	348	284	251
RRP1	321	315	494	518	522	587	1557	773	963	1202	1596	1268	561	833	348	1241	945	1388	345	244	485	513	443
AATBC	7	0	0	0	0	0	0	0	0	9	12	8	0	0	1	6	3	7	37	21	0	0	0
AGPAT3	56	77	908	939	981	1206	84	188	198	1032	1732	1408	87	207	117	1092	950	1158	61	61	524	672	604
TRAPPC10	67	92	710	733	695	810	522	140	267	531	821	668	71	131	151	533	431	622	74	40	608	709	643
PWP2	6	10	29	22	22	26	12	29	49	55	87	82	2	18	0	70	81	61	9	11	50	39	33
GATD3A	1	2	1	10	4	7	15	0	1	22	55	29	3	3	0	25	28	35	7	7	5	15	10
LINC01678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ICOSLG	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
DNMT3L	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DNMT3L-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AIRE	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
PFKL	248	414	526	556	557	716	1431	792	897	2063	2251	1671	720	723	419	1810	1432	1969	324	280	640	531	482
CFAP410	14	16	101	105	84	119	34	25	16	343	391	368	4	35	0	354	303	308	21	26	62	94	103
TRPM2	0	0	0	0	0	0	2	0	1	0	0	0	2	1	0	0	0	0	2	2	1	0	1
TRPM2-AS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
LRRC3-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0
LINC02575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPEAR	0	0	0	0	0	0	1	19	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
TSPEAR-AS1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
TSPEAR-AS2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
KRTAP10-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP12-4	0	0	0	0	0	0	0	0	12	0	0	0	2	2	3	0	0	0	0	0	0	0	0
KRTAP12-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP12-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP12-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE2G2	292	319	2401	2311	2281	2638	1155	711	960	2579	3954	3465	462	731	480	2631	2502	2745	284	222	903	1469	1390
LINC01424	0	0	18	22	11	30	0	0	0	16	19	13	0	0	0	6	13	9	0	1	9	18	7
